"FOURNISSEUR_NOM","FOURNISSEUR_CODE","DATE_CREATION","Title","Image","Description"
A10,14.099256,01/12/2022,Lampe tactique rechargeable A1 LED - 1100 lumens,https://www.vsmdiffusion.fr/9983-large_default/lampe-tactique-rechargeable-a1-led-1100-lumens.jpg,"Caractéristiques : Lampe tactique led 10W haute performanceFabriquée en alliage d'aluminium de qualité aéronautiqueDistance d'éclairage maximale : 230 mIntensité lumineuse maximale : 1100 lumensAutonomie minimale : 3 heuresAutonomie maximale : 72 heuresTrois intensités lumineuses (30, 200 et 1100 lm)Mode clignotant (1000 lm)Résistance aux chutes : 1 m de hauteurEtanchéité : norme IPX-6 (résistance aux projections des jets d'eau puissants)Brise-vitreRechargement de la lampe par cordon USB non magnétique réf 99299 (fourni)Livrée avec une batterie Lithium-Ion 18650 3.7V 2600 mAh réf 99320, une dragonne et un joint d'étanchéité de rechangeGarantie : 1 an Dimensions : L16 x Diamètre 3,5 cmPoids :Poids brut : 175 g (avec batterie) Coloris :Noir"
A10,14.099276,06/01/2024,Lampe tactique rechargeable A1 PRO LED - 1300 lumens,https://www.vsmdiffusion.fr/13355-large_default/lampe-tactique-rechargeable-a1-pro-led-1300-lumens.jpg,"Caractéristiques : Lampe tactique rechargeable polyvalente avec embout brise-vitreDistance d'éclairage maximale : 230 mIntensité lumineuse maximale : 1300 lumensAutonomie minimale : 3,2 heuresAutonomie maximale : 50 heuresTrois intensités lumineuses (30, 200 et 1300 lm)Mode clignotant (1300 lm)Fabriquée en alliage d'aluminium de qualité aéronautiqueRésistance aux chutes : 1 m de hauteurÉtanchéité : norme IPX-6 (résistance aux projections des jets d'eau puissants)Livrée avec une batterie Lithium-Ion 18650 3.7V 2600 mAh, un cordon de rechargement USB vers USB type-C, une dragonne et un joint d'étanchéité de rechangeGarantie : 1 an Dimensions : Diamètre de la tête 3,5 cm x diamètre du corps 2,7 cm x longueur de la lampe 16 cm Poids :Poids net : 135 g (sans batterie)Poids brut : 185 g (avec batterie) Coloris :  Noir"
A10,14.099289,01/12/2022,Lampe tactique rechargeable AR10 LED - 1080 Lumens,https://www.vsmdiffusion.fr/4400-large_default/lampe-tactique-xt2c-klarus-900-lumens.jpg,"Caractéristiques : Lampe tactique rechargeable led Cree XM-L2 U2 à tête orientable jusqu'à 90° avec clip ceinture Culot aimanté pour stabiliser la lampe lors d'une utilisation mains-libres Distance d'éclairage maximale : 153 m Intensité lumineuse maximale : 1080 lumens Autonomie maximale : 220 heures Quatre intensités lumineuses (10, 150, 450 et 1080 lm) Mode clignotant (1080 lm) et mode S.O.S. (150 lm) Fabriquée en alliage d'aluminium de qualité aéronautique Résistance aux chutes : 1 m de hauteur Etanchéité : norme IPX-8 (étanche à l'immersion à 2 mètres de profondeur pendant 30 minutes) Livrée avec une batterie Lithium-Ion 18650 3.7V 2600 mAh réf 99320 rechargeable par cordon USB non magnétique réf 99299 (fourni) Adaptateur secteur réf 99322 et adaptateur allume-cigare réf 99324 vendus séparément Peut être également alimentée par deux piles Lithium CR123A 3V non rechargeables réf 26590 (vendues séparément) Livrée avec une dragonne, un joint d'étanchéité de rechange et un cordon de chargement USB non magnétique Diamètre de la tête : 2,5 cm Diamètre du corps : 2,4 cm Longueur de la lampe : 14,4 cm Poids net : 100 g (sans batterie) Poids brut : 145 g (avec batterie) Couleur : noir Garantie : 5 ans"
A10,14.099342,01/12/2022,Lampe tactique rechargeable XT12GT LED - 1600 Lumens,https://www.vsmdiffusion.fr/5117-large_default/lampe-tactique-rechargeable-xt12gt-led-1600-lumens.jpg,"Caractéristiques : Lampe tactique rechargeable led Cree XPH35 HI D4 Distance d'éclairage maximale : 603 m Intensité lumineuse maximale : 1600 lumens Autonomie maximale : 200 heures Quatre intensités lumineuses (10, 100, 400 et 1600 lm) Mode clignotant (1600 lm) et mode S.O.S. (100 lm) Bague de stabilisation amovible pour empêcher la lampe de rouler Fabriquée en alliage d'aluminium de qualité aéronautique Résistance aux chutes : 1 m de hauteur Etanchéité : norme IPX-8 (étanche à l'immersion à 2 mètres de profondeur pendant 30 minutes) Livrée avec une batterie Lithium-Ion 18650 3.6V 3600 mAh réf 99344 Rechargement de la lampe par cordon USB magnétique réf 99361 (fourni) Livrée avec une dragonne, un joint d'étanchéité de rechange et un étui en nylon noir avec attache-mousqueton Fixation pour ceinture/ceinturon (50 mm) et passant M.O.L.L.E. Diamètre de la tête : 4,5 cm Diamètre du corps : 2,5 cm Longueur de la lampe : 16,1 cm Poids net : 155 g (sans batterie) Poids brut : 200 g (avec batterie) Couleur : noir Garantie : 5 ans"
A10,14.099304,01/12/2022,Lampe tactique XT2C Klarus - 900 Lumens,https://www.vsmdiffusion.fr/3165-large_default/lampe-tactique-xt2c-klarus-900-lumens.jpg,"Caractéristiques : Double interrupteur arrière, utilisation avec une seule main Interrupteur principal tactique avec activation momentanée Le mode stroboscope peut être activé à partir de tous les modes Puissance maximum : 900 Lumens Temps d'utilisation maximum : 190 heures Distance d'éclairage : 190 M LED Cree XM-L2 (U2) avec une durée de vie de 50 000 heures Trois niveaux d'intensité et un mode flash : • 900 Lumens • 256 Lumens • 18 Lumens • Mode strobe 900 Lumens Volts : 3.4V - 8.4V Pile : 2 x CR123A ou 1x 18650 (Vendues séparément) Couleur : Noir Waterproof norme IPX-8 (étanche à l'immersion = 2 M de profondeur pendant 30 minutes) Résistance aux impactes : 1.5 m de hauteur Fabriquée en aluminium aéronautique Dimensions : 135 mm (longueur) x 26.4 mm (diamètre de la tête) x 25 mm (diamètre du corps) Poids net : 81 g (sans batterie) Livré avec clip ceinture, dragonne, joints d'étanchéités de rechange, bouton tactique de rechange Garantie 2 ans"
A10,14.099252,01/12/2022,Lampe tactique rechargeable XT2CR PRO LED - 2100 Lumens,https://www.vsmdiffusion.fr/9609-large_default/lampe-tactique-rechargeable-xt2cr-pro-led-2100-lumens.jpg,"Fabriquée avec des matériaux de qualité aéronautique résistant à la corrosion, aux chocs et à l'abrasion, la lampe tactique XT2CR PRO est une valeur sûre.Elle se distingue par une puissance d'éclairage de 2100 lumens et une portée maximale de 240 m.La lampe se pilote grâce au double interrupteur de 5ème génération. Intuitif, rapide précis et efficace, vous parcourez les différents modes et les différentes intensités aisément. La lampe XT2CR PRO se recharge via un câble USB de type-C et elle dispose d'un indicateur de niveau de batterie. Il est également possible de connecter directement la lampe à un powerbank. Ce modèle est compatible avec l'allumage déporté 99251Caractéristiques :  Lampe tactique rechargeable led Cree XHP35 HD 6500K avec clip ceinture anti-arrachementDistance d'éclairage maximale : 240 mIntensité lumineuse maximale : 2100 lumensAutonomie minimale : 4 heuresAutonomie maximale : 150 heuresQuatre intensités lumineuses (10, 100, 400 et 2100 lm)Mode clignotant (2100 lm) et mode S.O.S. (100 lm)Fabriquée en alliage d'aluminium de qualité aéronautiqueRésistance aux chutes : 1 m de hauteurEtanchéité : norme IPX-8 (étanche à l'immersion à 2 mètres de profondeur pendant 30 minutes)Rechargement de la lampe par cordon USB non magnétique réf 99299 (fourni)Livrée avec une batterie Lithium-Ion 18650 3.6V 3100 mAh réf 99371, une dragonne, un joint d'étanchéité de rechange et un étui en nylon noir avec attache-mousquetonFixation pour ceinture/ceinturon (50 mm) et passant M.O.L.L.E.Garantie : 5 ansPoids :140 g (avec batterie)Dimensions :Longueur 12,8 x Diamètre 2,8 cm Coloris :  Noir"
VANOS,249560,30/11/2022,Sangle Fusil 1 Point de Fixation,https://www.quaerius.com/16758-large_default/sangle-fusil-1-point-de-fixation-101-inc.jpg,
VANOS,B0853,18/11/2022,Jeep Alliée avec Canon Anti Aérien M38-B0853,https://www.quaerius.com/34881-large_default/jeep-alliee-avec-canon-anti-aerien-m38-b0853.jpg,
VANOS,B0302,18/11/2022,Camion Militaire à Canon Lourd M38-B0302,https://www.quaerius.com/15998-large_default/camion-militaire-a-canon-lourd-m38-b0302-sluban.jpg,
VANOS,B0891,18/11/2022,Chasseur Falcon M38-B0891,https://www.quaerius.com/33762-large_default/chasseur-falcon-m38-b0891.jpg,
VANOS,B0695,18/11/2022,Camion Militaire Half-track Allemand Désert M38-B0695,https://www.quaerius.com/15800-large_default/camion-militaire-half-track-allemand-desert-m38-b0695-sluban.jpg,
VANOS,B0837,18/11/2022,Véhicule d'Assaut Offroad M38-B0837,https://www.quaerius.com/36004-large_default/vehicule-d-assaut-offroad-m38-b0837.jpg,
Brandit,9480,20/05/2023,"Maxpedition Épaulette 2"" noire",http://www.military1st.fr/media/catalog/product/m/a/maxpedition_2inch_shoulder_pad_black_ALL_1_1.jpg,"Coussinet entièrement rembourré et amovible pour bandoulière Compatible avec les bandoulières 2"" Matériau élastiqué antidérapant pour plus de confort Empiècement avec doublure en mesh très respirant sur le dessous Dimensions : 29,8 x 6,4 cm Matériaux : nylon Poids : 45 g"
A10,24.600000,29/09/2022,Lunettes balistiques RACERS,https://www.vsmdiffusion.fr/3511-large_default/lunettes-balistiques-racers.jpg,"Caractéristiques :   Oculaires avec revêtement Sightgard : traitement anti-buée & bonnes propriétés anti-rayures.  Oculaires hautement résistants aux impacts 4 x les exigences de la norme EN 166, conforme aux normes : - STANAG 2920 et STANAG 4296, clause 5 (233m/s) - testés par laboratoire balistique Mellrichstadt - MIL-PRF-31013 clause 3.5.1.1 (198 m/s -rapports de tests internes uniquement) - Branches à mémoire de forme qui s'adaptent à différents tours de tête et offrent un maintien confortable (branches peintes et non injectées) - Pont de nez métal avec des coussinets souple pour optimiser l'ajustement - Monture au design dynamique noire - Livré avec étui souple et cordon - Conformité CE à la norme EN166 : 2001 & EN170 - Classe optique : 1 (meilleur, port permanent) - Marquage Monture : MSA EN 166-FT CE - Résistance mécanique : F (Impact de faible énergie 45m/s) - Résistance température extrême : (-5 à 55 °C): T - Conformité CE  Modèle ""Racers"" Incolore Marquage Oculaires (SightGard) Claires : 2C-1,2 2C: UV + Reconnaissance améliorée des couleurs 1,2 : Transmission lumineuse 92%; Filtre UV 99,9% Applications: usage divers, en intérieur"
TREESCO,1383,10/11/2022,Manteau de pluie Percussion Impersoft,https://www.madeinchasse.com/media/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/1/3/1383-manteau-long-impersoft-avec-carnier-kaki-34-2015.jpg,"Le manteau long Impersoft de Percussion est un manteau de pluie léger, souple, extensible et parfaitement imperméable."
VANOS,219277,30/11/2022,Masque de Visage Airsoft en Nylon Grillagé,https://www.quaerius.com/15426-large_default/masque-de-visage-airsoft-en-nylon-grillage-101-inc.jpg,
VANOS,219292,30/11/2022,Masque Néoprène Skull 3D,https://www.quaerius.com/15423-large_default/masque-neoprene-skull-3d-101-inc.jpg,
VANOS,219288,30/11/2022,Masque de Protection Airsoft en Métal,https://www.quaerius.com/17908-large_default/masque-de-protection-airsoft-en-metal-101-incorporated.jpg,
A10,22.052600,09/09/2022,Mitaines Mechanix M-Pact,https://www.vsmdiffusion.fr/7448-large_default/mitaines-mechanix-m-pact-noir.jpg,"Mitaines d'intervention conçues pour les Armées et les Forces de l'Ordre Caractéristiques :Dessus en tissu respirant TrekDry® pour le maintien des mains au frais et au sec avec renfort en caoutchouc thermo-plastique pour la protection des articulations et des phalanges Dessous en microfibre renforcée avec coussinets en mousse D30 au niveau de la paume pour une absorption des chocs et des vibrations Coutures renforcées au niveau du pouce Ajustement du gant par auto-agrippant au niveau du poignet Boucle en nylon pour le transport Certifications : CE 3121 EN 388 / EN 420 Lavage à 30°  Coloris : Noir ou Tan Tailles : M, L, ou XL"
A10,05.060519,29/09/2022,Montre G-Shock G-Squad GBD-800 noir,https://www.vsmdiffusion.fr/9767-large_default/montre-g-shock-g-squad-gbd-800-noir.jpg,"Après avoir déjà fait sensation en lançant la première montre-bracelet numérique en 1974, CASIO a fortement influencé le marché de l'horlogerie dans les années 1980 en développant la montre-bracelet G-SHOCK réputée pour être quasiment indestructible. La G-SHOCK séduit depuis 35 ans par ses multiples facettes : innovation, robustesse, résistance, design et style... Composition : Design et innovante, la montre-bracelet numérique connectée G-SHOCK G-Squad GBD-800UC est robuste grâce à son cadran en verre minéral et son boîtier et son bracelet en résine, un matériau durable et souple. Caractéristiques : Connexion à un smartphone via Bluetooth® (synchronisation de l'heure et gestion des alarmes de la montre, transfert des données du podomètre et fonction recherche du téléphone en lui faisant émettre une sonnerie afin de le localiser)Calendrier automatiqueHeure universelle (29 fuseaux horaires et grandes villes du monde)Affichage de l'heure au format 12/24Passage automatique à l'heure d'hiver et à l'heure d'étéChronomètre - 1/100ème de seconde - 24 heures avec signal sonoreMémoire de 200 chronométragesPodomètreCinq alarmes quotidiennesSignal sonore des touches (marche/arrêt)Eclairage du cadran par une lumière puissante et colorée par rotation du poignetEtanchéité : jusqu'à 20 bars (ISO 22810)Livrée avec une pile Lithium CR2025Garantie : 2 ans  Dimensions :  54,1 x 48,6 x 15,5 mm  Poids :  59 g Coloris : Noir"
A10,30.027349,01/12/2022,Mousqueton asymétrique léger Sm'D ,https://www.vsmdiffusion.fr/4460-large_default/mousqueton-de-progression-sans-verouillage-spirit-droit.jpg,"Caractéristiques : Mousqueton ultra-léger réalisé en aluminium pour réduire le poids de l'équipement Profil en H assurant un rapport résistance/légèreté optimal et protégeant les marquages de l'abrasion Forme asymétrique en D particulièrement adaptée à la connexion des appareils de type descendeurs ou longes de maintien Design intérieur fluide limitant le risque de point stable et facilitant la rotation du mousqueton Système Keylock® évitant tout accrochage involontaire du mousqueton Trou permettant de connecter les appareils de type Tibloc ou Micro Traxion en limitant le risque de les perdre Verrouillage manuel à vis Screw-Lock® avec témoin visuel rouge lorsque le mousqueton n'est pas verrouillé Résistance grand axe : 22 kN Résistance petit axe : 8 kN Résistance doigt ouvert : 7 kN Ouverture : 20 mm Poids : 45 g Couleur : noir Certifications : CE EN 362, EAC, NFPA 1983 Technical Use Garantie : 3 ans"
A10,30.027348,01/12/2022,Mousqueton asymétrique léger verrouillage Screw-Lock,https://www.vsmdiffusion.fr/4461-large_default/mousqueton-de-progression-sans-verouillage-spirit-droit.jpg,"Caractéristiques : Mousqueton ultra-léger réalisé en aluminium pour réduire le poids de l'équipement Profil en H assurant un rapport résistance/légèreté optimal et protégeant les marquages de l'abrasion Forme asymétrique en D particulièrement adaptée à la connexion des appareils de type descendeurs ou longes de maintien Design intérieur fluide limitant le risque de point stable et facilitant la rotation du mousqueton Système Keylock® évitant tout accrochage involontaire du mousqueton Trou permettant de connecter les appareils de type Tibloc ou Micro Traxion en limitant le risque de les perdre Verrouillage manuel à vis Screw-Lock® avec témoin visuel rouge lorsque le mousqueton n'est pas verrouillé Résistance grand axe : 22 kN Résistance petit axe : 8 kN Résistance doigt ouvert : 7 kN Ouverture : 20 mm Poids : 45 g Couleur : noir Certifications : CE EN 362, EAC, NFPA 1983 Technical Use Garantie : 3 ans"
VANOS,353643,19/11/2022,Sac en Toile D-Day 101st Airborne WWII Series,https://www.quaerius.com/16193-large_default/sac-en-toile-d-day-101st-airborne-wwii-series-fostex.jpg,
VANOS,353642,22/11/2022,Sac en Toile D-Day 82nd Airborne WWII Series,https://www.quaerius.com/16203-large_default/sac-en-toile-d-day-82nd-airborne-wwii-series-fostex.jpg,
VANOS,353644,22/11/2022,Sac en Toile D-Day 1944 WWII Series,https://www.quaerius.com/16183-large_default/sac-en-toile-d-day-1944-wwii-series-fostex.jpg,
